ape_round,parent_prompt_id,subcategory,prompt_id,prompt_family,prompt_text,target_word,pos,reference_cue,generated_cue,semantic_similarity,brevity_score,target_leak_penalty,proxy_score
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,洗澡,動詞,讓身體保持乾淨清新的動作,洗完澡後，心情更舒暢了,0.5770856738090515,1.0,0.0,0.7039599716663361
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,煮飯,動詞,要使用各種食材、廚具和調味料,準備食材，開始烹飪美味佳餚,0.7379542589187622,1.0,0.0,0.8165679812431335
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,睡覺,動詞,"適當的時間內完成這件事,有助於健康",睡前準備好，有助於休息,0.4192579388618469,1.0,0.0,0.5934805572032928
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,穿衣服,動詞,可以做不同的搭配,整理衣物，準備上床休息,0.19103601574897766,1.0,0.0,0.43372521102428435
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,穿鞋子,動詞,"如果穿錯腳,會覺得不舒服",整理鞋帶，讓腳部更穩固,0.5524778962135315,1.0,0.0,0.686734527349472
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,綁鞋帶,動詞,小朋友通常需要學習怎麼綁,小心系緊鞋帶，確保穩固無誤,0.3540504574775696,1.0,0.0,0.5478353202342987
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,綁頭髮,動詞,需要使用特定的工具來固定,整理好帽子，準備開始新的一天,0.20178261399269104,1.0,0.0,0.4412478297948837
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,聊天,動詞,在家裡、工作場合、咖啡廳等都很常見,與朋友分享你的想法和感受，增進溝通交流,0.1521536111831665,1.0,0.0,0.40650752782821653
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,量體溫,動詞,需要使用特定的測量工具,正確的步驟是：將手放在耳後，輕輕按,0.23712193965911865,1.0,0.0,0.46598535776138306
1,動作_p03,動作,動作_ape_1_fd3949e3,category_resampled,**描述動作的目的和工具**：,開門,動詞,"轉動把手,讓進出口變暢通的動作",小心手勢，順利開啟門鎖,0.6975032091140747,1.0,0.0,0.7882522463798523
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,上廁所,動詞,會坐/蹲在馬桶上執行動作,記得定期去那裡，保持衛生,0.393707811832428,1.0,0.0,0.5755954682826996
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,刷牙,動詞,正確的XX方式是由上往下、由內到外,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,削水果,動詞,通常使用在蘋果、梨子、棗子等較硬的果皮上,切水果，保持口腔衛生,0.6160780191421509,1.0,0.0,0.7312546133995056
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,剪指甲,動詞,需要使用專門的小工具,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,吃飯,動詞,一天三餐,每天三餐，保持營養均衡,0.8743643760681152,1.0,0.0,0.9120550632476807
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,咳嗽,動詞,會泡陳皮和柿餅茶來緩解症狀,咳幾下，清清嗓子,0.3901362717151642,1.0,0.0,0.5730953902006148
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,喝水,動詞,有些人會加入檸檬等來增加味道,隨時喝杯水，保持水分充足,0.424099862575531,1.0,0.0,0.5968699038028717
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,寫字,動詞,學生上課時經常做的事情,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,打噴嚏,動詞,生病時會更頻繁發生,當感到鼻腔有異物感時，不妨輕輕地打個,0.38914376497268677,1.0,0.0,0.5724006354808807
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,拍照,動詞,光線、角度和背景會影響結果,準備拍攝時，記得檢查鏡頭和電池,0.2895832061767578,1.0,0.0,0.5027082443237305
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,掃地,動詞,"搭配拖地效果更好,讓地板變得更潔淨",整理家中的雜物，讓空間更乾淨,0.7589802742004395,1.0,0.0,0.8312861919403076
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,摺衣服,動詞,有些人會用專門的板子來幫助摺整齊,整理衣物，保持整洁有序,0.39626288414001465,1.0,0.0,0.5773840188980102
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,擦桌子,動詞,在餐廳、學校、辦公室都很常見,整理桌面，讓它看起來更乾淨,0.2753385305404663,1.0,0.0,0.4927369713783264
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,擦汗,動詞,用力過大可能會讓皮膚泛紅,在感到汗水濕透時，習慣性地擦拭臉頰,0.5165817737579346,1.0,0.0,0.6616072416305542
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,擦眼鏡,動詞,太用力可能會導致損壞,正確地使用鏡子，保持眼睛清晰,0.01448825653642416,1.0,0.0,0.3101417795754969
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,洗澡,動詞,讓身體保持乾淨清新的動作,在淋浴後，記得擦乾身體和手部,0.6772544980049133,1.0,0.0,0.7740781486034393
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,煮飯,動詞,要使用各種食材、廚具和調味料,準備一個清潔的鍋子和米，將水燒開後加入,0.5193796753883362,1.0,0.0,0.6635657727718354
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,睡覺,動詞,"適當的時間內完成這件事,有助於健康",盡快入睡，讓身心得到充分休息,0.4764985740184784,1.0,0.0,0.6335490018129348
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,穿衣服,動詞,可以做不同的搭配,整理衣物，開始新的一天,0.2025984525680542,1.0,0.0,0.4418189167976379
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,穿鞋子,動詞,"如果穿錯腳,會覺得不舒服",整理腳步，開始新的一天,0.19770343601703644,1.0,0.0,0.43839240521192546
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,綁鞋帶,動詞,小朋友通常需要學習怎麼綁,小心拉緊鞋帶，確保穩固好,0.36026760935783386,1.0,0.0,0.5521873265504837
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,綁頭髮,動詞,需要使用特定的工具來固定,整理好帽子，開始今天的工作,0.326090931892395,1.0,0.0,0.5282636523246764
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,聊天,動詞,在家裡、工作場合、咖啡廳等都很常見,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,量體溫,動詞,需要使用特定的測量工具,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_185f0623,category_resampled,**目標詞彙**：刷牙,開門,動詞,"轉動把手,讓進出口變暢通的動作",,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,上廁所,動詞,會坐/蹲在馬桶上執行動作,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,刷牙,動詞,正確的XX方式是由上往下、由內到外,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,削水果,動詞,通常使用在蘋果、梨子、棗子等較硬的果皮上,準備水果前，先削好切片,0.635537326335907,1.0,0.0,0.7448761284351348
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,剪指甲,動詞,需要使用專門的小工具,每天晚上睡前，檢查一下指甲是否需要修剪,0.36509421467781067,1.0,0.0,0.5555659502744674
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,吃飯,動詞,一天三餐,每天固定一餐，營養均衡最重要,0.6722439527511597,1.0,0.0,0.7705707669258117
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,咳嗽,動詞,會泡陳皮和柿餅茶來緩解症狀,咳嗚聲，提醒自己該喝水了,0.35521864891052246,1.0,0.0,0.5486530542373657
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,喝水,動詞,有些人會加入檸檬等來增加味道,早晨起來，記得喝杯水潤潤喉,0.4108664095401764,1.0,0.0,0.5876064866781234
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,寫字,動詞,學生上課時經常做的事情,開始每天的筆記工作，準備你的筆和紙,0.4731754958629608,1.0,0.0,0.6312228471040726
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,打噴嚏,動詞,生病時會更頻繁發生,早晨起來，打個噴嚏，清潔鼻腔,0.42978477478027344,1.0,0.0,0.6008493423461914
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,拍照,動詞,光線、角度和背景會影響結果,準備拍攝時，先整理好相機和鏡頭,0.30265432596206665,1.0,0.0,0.5118580281734466
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,掃地,動詞,"搭配拖地效果更好,讓地板變得更潔淨",開始清潔家務，從地面做起,0.7202650308609009,1.0,0.0,0.8041855216026306
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,摺衣服,動詞,有些人會用專門的板子來幫助摺整齊,整理衣物，準備上學或上班,0.37709492444992065,1.0,0.0,0.5639664471149444
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,擦桌子,動詞,在餐廳、學校、辦公室都很常見,開始整理餐桌，讓環境更乾淨整潔,0.3926885724067688,1.0,0.0,0.5748820006847382
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,擦汗,動詞,用力過大可能會讓皮膚泛紅,每天工作前，記得先擦拭汗水,0.27992647886276245,1.0,0.0,0.49594853520393367
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,擦眼鏡,動詞,太用力可能會導致損壞,早上起床後，檢查並擦拭眼鏡，確保視力清晰,0.0033037252724170685,1.0,0.0,0.30231260769069196
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,洗澡,動詞,讓身體保持乾淨清新的動作,早晨洗個澡，讓自己清爽一整天,0.6133624911308289,1.0,0.0,0.7293537437915802
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,煮飯,動詞,要使用各種食材、廚具和調味料,準備早餐前，檢查鍋爐是否熱好,0.5328587293624878,1.0,0.0,0.6730011105537415
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,睡覺,動詞,"適當的時間內完成這件事,有助於健康",早晨起來，先整理床鋪，準備開始新的一天,0.27445411682128906,1.0,0.0,0.49211788177490234
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,穿衣服,動詞,可以做不同的搭配,整理衣物，準備上學或上班,0.1899605393409729,1.0,0.0,0.432972377538681
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,穿鞋子,動詞,"如果穿錯腳,會覺得不舒服",早晨起來，穿上鞋子，準備活動身體,0.4271054267883301,1.0,0.0,0.5989737987518311
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,綁鞋帶,動詞,小朋友通常需要學習怎麼綁,早晨起床後，準備早餐前，先系好鞋子,0.20829090476036072,1.0,0.0,0.4458036333322525
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,綁頭髮,動詞,需要使用特定的工具來固定,整理好頭髮，讓它看起來更清爽,0.2507074177265167,1.0,0.0,0.4754951924085617
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,聊天,動詞,在家裡、工作場合、咖啡廳等都很常見,與家人朋友分享你的感受和想法，增進彼此了解,0.1664225161075592,0.9523809523809523,0.0,0.40221004698957713
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,量體溫,動詞,需要使用特定的測量工具,,0.0,0.0,1.0,0.0
1,動作_p03,動作,動作_ape_1_0dad864b,category_resampled,**提示句**：早上起床後，開始新的一天，先刷牙，保持口腔清洁。,開門,動詞,"轉動把手,讓進出口變暢通的動作",早晨起來，輕輕推開家門，感受清晨的第一束光,0.3921237587928772,0.9523809523809523,0.0,0.5602009168692997
1,動物_p02,動物,動物_ape_1_7451dc86,category_resampled,**描述動物外觀與叫聲**：,牛,名詞,可做成肉乾食用,"有時很重實心,有時喜歡在田間地頭�",0.2956104874610901,1.0,0.0,0.5069273412227631
1,動物_p02,動物,動物_ape_1_7451dc86,category_resampled,**描述動物外觀與叫聲**：,狗,名詞,很多人家裡會養的動物,"有時很黏人,有時愛獨處,個性多變",0.2605103850364685,1.0,0.0,0.48235726952552793
1,動物_p02,動物,動物_ape_1_7451dc86,category_resampled,**描述動物外觀與叫聲**：,豬,名詞,可做成肉乾食用,"有時很重實在,有時喜歡拱門,鼻子長而",0.3254379332065582,1.0,0.0,0.5278065532445907
1,動物_p02,動物,動物_ape_1_7451dc86,category_resampled,**描述動物外觀與叫聲**：,貓,名詞,"有時很黏人,有時愛獨處,個性多變","有時很黏人,有時愛獨處,個性多變",1.0,1.0,0.0,1.0
1,動物_p02,動物,動物_ape_1_7451dc86,category_resampled,**描述動物外觀與叫聲**：,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物",,0.0,0.0,1.0,0.0
1,動物_p02,動物,動物_ape_1_b50c4129,category_resampled,要點：描述外觀（如毛、耳朵、尾巴）、叫聲（如狗叫、貓咪叫）。,牛,名詞,可做成肉乾食用,"有時很重實心,有時喜歡啃草葉,在田",0.3275994062423706,1.0,0.0,0.5293195843696594
1,動物_p02,動物,動物_ape_1_b50c4129,category_resampled,要點：描述外觀（如毛、耳朵、尾巴）、叫聲（如狗叫、貓咪叫）。,狗,名詞,很多人家裡會養的動物,汪汪叫，大眼睛，常常在院子跑,0.34981492161750793,1.0,0.0,0.5448704451322555
1,動物_p02,動物,動物_ape_1_b50c4129,category_resampled,要點：描述外觀（如毛、耳朵、尾巴）、叫聲（如狗叫、貓咪叫）。,豬,名詞,可做成肉乾食用,"有時很重實在,有時喜歡群聚,全身長著",0.24903255701065063,1.0,0.0,0.4743227899074554
1,動物_p02,動物,動物_ape_1_b50c4129,category_resampled,要點：描述外觀（如毛、耳朵、尾巴）、叫聲（如狗叫、貓咪叫）。,貓,名詞,"有時很黏人,有時愛獨處,個性多變",喵喵叫，圓圓的耳朵，喜歡蜷在角落,0.274314820766449,1.0,0.0,0.49202037453651426
1,動物_p02,動物,動物_ape_1_b50c4129,category_resampled,要點：描述外觀（如毛、耳朵、尾巴）、叫聲（如狗叫、貓咪叫）。,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物","有時在農田裡蹤跡斑斑,有時也喜歡",0.4864092767238617,1.0,0.0,0.6404864937067032
1,動物_p02,動物,動物_ape_1_115c4970,category_resampled,描述範圍：家裡、菜市場、公園。,牛,名詞,可做成肉乾食用,,0.0,0.0,1.0,0.0
1,動物_p02,動物,動物_ape_1_115c4970,category_resampled,描述範圍：家裡、菜市場、公園。,狗,名詞,很多人家裡會養的動物,"有時很黏人,有時愛獨處,個性多變",0.2605103850364685,1.0,0.0,0.48235726952552793
1,動物_p02,動物,動物_ape_1_115c4970,category_resampled,描述範圍：家裡、菜市場、公園。,豬,名詞,可做成肉乾食用,"有時候會拱背大睡覺,耳朵長而聳立,",0.16801753640174866,1.0,0.0,0.41761227548122404
1,動物_p02,動物,動物_ape_1_115c4970,category_resampled,描述範圍：家裡、菜市場、公園。,貓,名詞,"有時很黏人,有時愛獨處,個性多變",,0.0,0.0,1.0,0.0
1,動物_p02,動物,動物_ape_1_115c4970,category_resampled,描述範圍：家裡、菜市場、公園。,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物",,0.0,0.0,1.0,0.0
1,動物_p02,動物,動物_ape_1_48bf7bbc,category_resampled,**描述動物生活環境與移動方式**：,牛,名詞,可做成肉乾食用,"有時在田間勞作,有時也喜歡在草地上休息",0.3310382068157196,1.0,0.0,0.5317267447710037
1,動物_p02,動物,動物_ape_1_48bf7bbc,category_resampled,**描述動物生活環境與移動方式**：,狗,名詞,很多人家裡會養的動物,很多家庭喜歡飼養的動物,0.860146164894104,1.0,0.0,0.9021023154258727
1,動物_p02,動物,動物_ape_1_48bf7bbc,category_resampled,**描述動物生活環境與移動方式**：,豬,名詞,可做成肉乾食用,"有時很重實在,喜歡群居,常常在地上刨土",0.3468027114868164,1.0,0.0,0.5427618980407715
1,動物_p02,動物,動物_ape_1_48bf7bbc,category_resampled,**描述動物生活環境與移動方式**：,貓,名詞,"有時很黏人,有時愛獨處,個性多變",喵~ 狂歡節日，它們在樹叢中,0.1071677878499031,1.0,0.0,0.37501745149493215
1,動物_p02,動物,動物_ape_1_48bf7bbc,category_resampled,**描述動物生活環境與移動方式**：,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物",,0.0,0.0,1.0,0.0
1,動物_p02,動物,動物_ape_1_fee1808e,category_resampled,要點：描述生活環境（如家中、農場、水邊、天空）與移動方式（如跑、跳、游泳）。,牛,名詞,可做成肉乾食用,,0.0,0.0,1.0,0.0
1,動物_p02,動物,動物_ape_1_fee1808e,category_resampled,要點：描述生活環境（如家中、農場、水邊、天空）與移動方式（如跑、跳、游泳）。,狗,名詞,很多人家裡會養的動物,很多家庭喜歡養的動物,0.8549517393112183,1.0,0.0,0.8984662175178528
1,動物_p02,動物,動物_ape_1_fee1808e,category_resampled,要點：描述生活環境（如家中、農場、水邊、天空）與移動方式（如跑、跳、游泳）。,豬,名詞,可做成肉乾食用,"有時喜歡群居,有時也喜歡獨自遊蕩,",0.09408821165561676,1.0,0.0,0.3658617481589317
1,動物_p02,動物,動物_ape_1_fee1808e,category_resampled,要點：描述生活環境（如家中、農場、水邊、天空）與移動方式（如跑、跳、游泳）。,貓,名詞,"有時很黏人,有時愛獨處,個性多變","有時很黏人,有時愛獨處,個性多變",1.0,1.0,0.0,1.0
1,動物_p02,動物,動物_ape_1_fee1808e,category_resampled,要點：描述生活環境（如家中、農場、水邊、天空）與移動方式（如跑、跳、游泳）。,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物",,0.0,0.0,1.0,0.0
1,動物_p02,動物,動物_ape_1_303a8cd7,category_resampled,描述範圍：家裡、菜市場、森林、湖泊。,牛,名詞,可做成肉乾食用,哞哞~，大大的頭，紅色的皮毛，四條,0.2680758833885193,1.0,0.0,0.48765311837196346
1,動物_p02,動物,動物_ape_1_303a8cd7,category_resampled,描述範圍：家裡、菜市場、森林、湖泊。,狗,名詞,很多人家裡會養的動物,"有時很黏人,有時愛獨處,個性多變",0.2605103850364685,1.0,0.0,0.48235726952552793
1,動物_p02,動物,動物_ape_1_303a8cd7,category_resampled,描述範圍：家裡、菜市場、森林、湖泊。,豬,名詞,可做成肉乾食用,"有時大而肥壯,有時瘦小,喜歡在田間",0.4136226773262024,1.0,0.0,0.5895358741283416
1,動物_p02,動物,動物_ape_1_303a8cd7,category_resampled,描述範圍：家裡、菜市場、森林、湖泊。,貓,名詞,"有時很黏人,有時愛獨處,個性多變",喵~ 看起來很機靈,0.25159400701522827,1.0,0.0,0.47611580491065975
1,動物_p02,動物,動物_ape_1_303a8cd7,category_resampled,描述範圍：家裡、菜市場、森林、湖泊。,雞,名詞,"吃穀物、蟲子,有時候也會啄地上的食物",,0.0,0.0,1.0,0.0
1,喝_p02,喝,喝_ape_1_1ba2a804,category_resampled,請生成一句提示句，其中包含目標詞彙「橙子」，但不得直接說出「橙子」。,珍珠奶茶,名詞,自備飲料杯-5元,,0.0,0.0,1.0,0.0
1,喝_p02,喝,喝_ape_1_1ba2a804,category_resampled,請生成一句提示句，其中包含目標詞彙「橙子」，但不得直接說出「橙子」。,紅茶,名詞,飲料店有在賣,,0.0,0.0,1.0,0.0
1,喝_p02,喝,喝_ape_1_1ba2a804,category_resampled,請生成一句提示句，其中包含目標詞彙「橙子」，但不得直接說出「橙子」。,豆漿,名詞,可以加糖更好喝,,0.0,0.0,1.0,0.0
1,喝_p02,喝,喝_ape_1_cd769abf,category_resampled,請生成一句提示句，其中包含目標詞彙「南瓜」，但不得直接說出「南瓜」。,珍珠奶茶,名詞,自備飲料杯-5元,,0.0,0.0,1.0,0.0
1,喝_p02,喝,喝_ape_1_cd769abf,category_resampled,請生成一句提示句，其中包含目標詞彙「南瓜」，但不得直接說出「南瓜」。,紅茶,名詞,飲料店有在賣,,0.0,0.0,1.0,0.0
1,喝_p02,喝,喝_ape_1_cd769abf,category_resampled,請生成一句提示句，其中包含目標詞彙「南瓜」，但不得直接說出「南瓜」。,豆漿,名詞,可以加糖更好喝,,0.0,0.0,1.0,0.0
1,娛樂場所_p02,娛樂場所,娛樂場所_ape_1_ac1152aa,category_resampled,以日常生活活動為中心，描述人們在那裡做什麼。,公園,名詞,適合散步、慢跑的區域,,0.0,0.0,1.0,0.0
